Page,User,Rating,Comment,Timestamp
223,Fany Trnd,5.0,"Masih ada yang ngga kenal sama produk dari Avoskin ini? Lokal brand yang saat ini sudah dikenal dengan skincare yang bagus dan berkualitas banget. Yap, bener banget aku mau review exfoliating toner dari Avoskin ini. Avoskin Miraculous Refining Toner ini udah jadi produk andalan dari Avoskin, karena formula dari Avoskin Miraculous Refining Toner ini mengandung AHA, BHA, PHA, dan Niacinamide yang bantu untuk exfoliasi kulit, mengangkat sel kulit mati, menyamarkan noda hitam, dan mencerahkan kulit. Nah, sebelumnya aku udah mention kandungan utama dari Avoskin Miraculous Refining Toner ini, kali ini aku mau coba deskripsikan klaim dari produk ini fragrance free, paraben free, alcohol free, sulfate free, silicon free, dan no animal testing. Untuk ingredient, Avoskin Miraculous Refining Toner mengandung 5% AHA dalam bentuk Glycolic Acid, 1% BHA atau Salicylic Acid, 2 % PHA atau Polyhydroxy Acid, 2% Niacinamide, 2% Tea Tree, Witch Hazel, Aloe Vera, Raspberry. Yang membuat aku tertarik untuk coba prroduk ini adalah kandungan PHA dari Avoskin Miraculous Refining Toner ini, karena PHA seperti yang diketahui mampu untuk mengangkat sel kulit mati, meningkatkan lapisan kulit yang rusak, dan meratakan warna kulit. Nah, diliat dari fungsinya sebagai exfoliator juga kandungan AHA dan BHA akan optimal bekerja pada kulit karena konsetrat dari Avoskin Miraculous Refining Toner ini masih diambang wajar dalam pemakaian harian. Aku pribadi udah coba pemakian produk ini selama 1 bulan lebih dan efeknya beneran kerasa dikulit aku. Jadi, setelah pemakaian Avoskin Miraculous Refining Toner selama kurang lebih 1 bulan ini hasil dikulit aku jadi 1. Wajah kelihatan jadi lebih cerah yang mana sebelumnya aku merasa kulit aku terlihat lebih kusam. 2. Kulit wajah aku jadi lebih lembap dan lembut di tipe kullit combination skin 3. Beruntusan diarea sekitar hidung, dagu, dan jidat aku berkurang dan tekstur kulit jadi lebih lembut banget. Packaging dari Avoskin Miraculous Refining Toner menurut aku simple dan elegan. Kenapa? Pemilihan warna dari kemasan Avoskin Miraculous Refining Toner ini terlihat mewah ditambah efek glossy dari packagingnya. Ga terlalu banyak tulisan dan mendeskripsikan produk dengan jelas berikut dengan ingredients dari Avoskin Miraculous Refining Toner ini. Ohiya, dan satu lagi tutup botolnya rapat dan ga gampang pecah kareba terbuat dari botol plastic yang tebal. Jadi, gampang mau dibawa kemanapun dan ngga ribet! Sekali lagi aku mau ingetin kalau hasil ditiap kulit dan orang akan beda-beda, ya! Jadi penggunaan Avoskin Miraculous Refining Toner juga disesuaikan dengan kebutuhan dan jenis kulit kamu juga ya. Untuk harga masih sangat terjangkau untuk ukuran 100ml dibanderol sekitar Rp. 189.000 di website Avokin Beauty atau E-commerace lainnya.",2025-05-21 15:00:08
223,Mufida Kurniawati,4.5,"Yupss botol kedua aku, kmrn pertama aku beli yang ukuran kecil karna mau nyoba dulu and then setelah botol kecil abis aku repurchase dengan ukuran yang lebih gede aku ngerasa toner ini work di aku apalagi untuk masalah jerawat mendem dan mencerahkan bener"" holygrail buat aku yang kalau jerawatan as always mendem ketika aku kompres pakai refining toner nanti pasti 3-4 hari kedepan langsung ilang dan bekasnya juga ilangg cinta bangett sama produk dewa satu ini 🥰🥰",2025-05-21 15:00:08
224,Puspayaumil Akhir,4.8,Cocok banget untuk kulit yg beruntusan karena di temen aku aja ini bagus banget besoknya beruntusan ilang dan jerawat kering terus kesannya bersih aja muka setelah pakai ini,2025-05-21 15:00:12
224,Kurniawati Minarno,5.0,Penyelamat saat breakout. 3hari pertama pemakaian berasa magic bgt karna jerawat langsung pergi. Wajah langsung mulus. Tapi pemakaian jangan terlalu sering agar tidak over ekfoliasi dan malah bikin kulit jadi perih,2025-05-21 15:00:12
224,Feti Triharyati,5.0,"Nyesel baru beli toner ini, bagus banget jerawat jadi cepat kering dan gak bruntusan lagi selama pakai ini, komedo juga berkurang. Teksturnya cair, wanginya gak nyengat. Worth it banget sih karna gak dipakai tiap hari juga jadinya awet.",2025-05-21 15:00:12
224,Fathiya Azzahra,4.5,"cocokk di kulit aku yg kering dan ga bikin makin kering ga bikin perih ga bikin gatel gatel , ngurangin bruntusan jerawat dan mencerahkan juga sukaa banget deh pokoknya",2025-05-21 15:00:12
224,Fany Trnd,5.0,"Masih ada yang ngga kenal sama produk dari Avoskin ini? Lokal brand yang saat ini sudah dikenal dengan skincare yang bagus dan berkualitas banget. Yap, bener banget aku mau review exfoliating toner dari Avoskin ini. Avoskin Miraculous Refining Toner ini udah jadi produk andalan dari Avoskin, karena formula dari Avoskin Miraculous Refining Toner ini mengandung AHA, BHA, PHA, dan Niacinamide yang bantu untuk exfoliasi kulit, mengangkat sel kulit mati, menyamarkan noda hitam, dan mencerahkan kulit. Nah, sebelumnya aku udah mention kandungan utama dari Avoskin Miraculous Refining Toner ini, kali ini aku mau coba deskripsikan klaim dari produk ini fragrance free, paraben free, alcohol free, sulfate free, silicon free, dan no animal testing. Untuk ingredient, Avoskin Miraculous Refining Toner mengandung 5% AHA dalam bentuk Glycolic Acid, 1% BHA atau Salicylic Acid, 2 % PHA atau Polyhydroxy Acid, 2% Niacinamide, 2% Tea Tree, Witch Hazel, Aloe Vera, Raspberry. Yang membuat aku tertarik untuk coba prroduk ini adalah kandungan PHA dari Avoskin Miraculous Refining Toner ini, karena PHA seperti yang diketahui mampu untuk mengangkat sel kulit mati, meningkatkan lapisan kulit yang rusak, dan meratakan warna kulit. Nah, diliat dari fungsinya sebagai exfoliator juga kandungan AHA dan BHA akan optimal bekerja pada kulit karena konsetrat dari Avoskin Miraculous Refining Toner ini masih diambang wajar dalam pemakaian harian. Aku pribadi udah coba pemakian produk ini selama 1 bulan lebih dan efeknya beneran kerasa dikulit aku. Jadi, setelah pemakaian Avoskin Miraculous Refining Toner selama kurang lebih 1 bulan ini hasil dikulit aku jadi 1. Wajah kelihatan jadi lebih cerah yang mana sebelumnya aku merasa kulit aku terlihat lebih kusam. 2. Kulit wajah aku jadi lebih lembap dan lembut di tipe kullit combination skin 3. Beruntusan diarea sekitar hidung, dagu, dan jidat aku berkurang dan tekstur kulit jadi lebih lembut banget. Packaging dari Avoskin Miraculous Refining Toner menurut aku simple dan elegan. Kenapa? Pemilihan warna dari kemasan Avoskin Miraculous Refining Toner ini terlihat mewah ditambah efek glossy dari packagingnya. Ga terlalu banyak tulisan dan mendeskripsikan produk dengan jelas berikut dengan ingredients dari Avoskin Miraculous Refining Toner ini. Ohiya, dan satu lagi tutup botolnya rapat dan ga gampang pecah kareba terbuat dari botol plastic yang tebal. Jadi, gampang mau dibawa kemanapun dan ngga ribet! Sekali lagi aku mau ingetin kalau hasil ditiap kulit dan orang akan beda-beda, ya! Jadi penggunaan Avoskin Miraculous Refining Toner juga disesuaikan dengan kebutuhan dan jenis kulit kamu juga ya. Untuk harga masih sangat terjangkau untuk ukuran 100ml dibanderol sekitar Rp. 189.000 di website Avokin Beauty atau E-commerace lainnya.",2025-05-21 15:00:12
224,Mufida Kurniawati,4.5,"Yupss botol kedua aku, kmrn pertama aku beli yang ukuran kecil karna mau nyoba dulu and then setelah botol kecil abis aku repurchase dengan ukuran yang lebih gede aku ngerasa toner ini work di aku apalagi untuk masalah jerawat mendem dan mencerahkan bener"" holygrail buat aku yang kalau jerawatan as always mendem ketika aku kompres pakai refining toner nanti pasti 3-4 hari kedepan langsung ilang dan bekasnya juga ilangg cinta bangett sama produk dewa satu ini 🥰🥰",2025-05-21 15:00:12
225,Puspayaumil Akhir,4.8,Cocok banget untuk kulit yg beruntusan karena di temen aku aja ini bagus banget besoknya beruntusan ilang dan jerawat kering terus kesannya bersih aja muka setelah pakai ini,2025-05-21 15:00:17
225,Kurniawati Minarno,5.0,Penyelamat saat breakout. 3hari pertama pemakaian berasa magic bgt karna jerawat langsung pergi. Wajah langsung mulus. Tapi pemakaian jangan terlalu sering agar tidak over ekfoliasi dan malah bikin kulit jadi perih,2025-05-21 15:00:17
225,Feti Triharyati,5.0,"Nyesel baru beli toner ini, bagus banget jerawat jadi cepat kering dan gak bruntusan lagi selama pakai ini, komedo juga berkurang. Teksturnya cair, wanginya gak nyengat. Worth it banget sih karna gak dipakai tiap hari juga jadinya awet.",2025-05-21 15:00:17
225,Fathiya Azzahra,4.5,"cocokk di kulit aku yg kering dan ga bikin makin kering ga bikin perih ga bikin gatel gatel , ngurangin bruntusan jerawat dan mencerahkan juga sukaa banget deh pokoknya",2025-05-21 15:00:17
225,Fany Trnd,5.0,"Masih ada yang ngga kenal sama produk dari Avoskin ini? Lokal brand yang saat ini sudah dikenal dengan skincare yang bagus dan berkualitas banget. Yap, bener banget aku mau review exfoliating toner dari Avoskin ini. Avoskin Miraculous Refining Toner ini udah jadi produk andalan dari Avoskin, karena formula dari Avoskin Miraculous Refining Toner ini mengandung AHA, BHA, PHA, dan Niacinamide yang bantu untuk exfoliasi kulit, mengangkat sel kulit mati, menyamarkan noda hitam, dan mencerahkan kulit. Nah, sebelumnya aku udah mention kandungan utama dari Avoskin Miraculous Refining Toner ini, kali ini aku mau coba deskripsikan klaim dari produk ini fragrance free, paraben free, alcohol free, sulfate free, silicon free, dan no animal testing. Untuk ingredient, Avoskin Miraculous Refining Toner mengandung 5% AHA dalam bentuk Glycolic Acid, 1% BHA atau Salicylic Acid, 2 % PHA atau Polyhydroxy Acid, 2% Niacinamide, 2% Tea Tree, Witch Hazel, Aloe Vera, Raspberry. Yang membuat aku tertarik untuk coba prroduk ini adalah kandungan PHA dari Avoskin Miraculous Refining Toner ini, karena PHA seperti yang diketahui mampu untuk mengangkat sel kulit mati, meningkatkan lapisan kulit yang rusak, dan meratakan warna kulit. Nah, diliat dari fungsinya sebagai exfoliator juga kandungan AHA dan BHA akan optimal bekerja pada kulit karena konsetrat dari Avoskin Miraculous Refining Toner ini masih diambang wajar dalam pemakaian harian. Aku pribadi udah coba pemakian produk ini selama 1 bulan lebih dan efeknya beneran kerasa dikulit aku. Jadi, setelah pemakaian Avoskin Miraculous Refining Toner selama kurang lebih 1 bulan ini hasil dikulit aku jadi 1. Wajah kelihatan jadi lebih cerah yang mana sebelumnya aku merasa kulit aku terlihat lebih kusam. 2. Kulit wajah aku jadi lebih lembap dan lembut di tipe kullit combination skin 3. Beruntusan diarea sekitar hidung, dagu, dan jidat aku berkurang dan tekstur kulit jadi lebih lembut banget. Packaging dari Avoskin Miraculous Refining Toner menurut aku simple dan elegan. Kenapa? Pemilihan warna dari kemasan Avoskin Miraculous Refining Toner ini terlihat mewah ditambah efek glossy dari packagingnya. Ga terlalu banyak tulisan dan mendeskripsikan produk dengan jelas berikut dengan ingredients dari Avoskin Miraculous Refining Toner ini. Ohiya, dan satu lagi tutup botolnya rapat dan ga gampang pecah kareba terbuat dari botol plastic yang tebal. Jadi, gampang mau dibawa kemanapun dan ngga ribet! Sekali lagi aku mau ingetin kalau hasil ditiap kulit dan orang akan beda-beda, ya! Jadi penggunaan Avoskin Miraculous Refining Toner juga disesuaikan dengan kebutuhan dan jenis kulit kamu juga ya. Untuk harga masih sangat terjangkau untuk ukuran 100ml dibanderol sekitar Rp. 189.000 di website Avokin Beauty atau E-commerace lainnya.",2025-05-21 15:00:17
225,Mufida Kurniawati,4.5,"Yupss botol kedua aku, kmrn pertama aku beli yang ukuran kecil karna mau nyoba dulu and then setelah botol kecil abis aku repurchase dengan ukuran yang lebih gede aku ngerasa toner ini work di aku apalagi untuk masalah jerawat mendem dan mencerahkan bener"" holygrail buat aku yang kalau jerawatan as always mendem ketika aku kompres pakai refining toner nanti pasti 3-4 hari kedepan langsung ilang dan bekasnya juga ilangg cinta bangett sama produk dewa satu ini 🥰🥰",2025-05-21 15:00:17
226,Sivah Widias,2.8,So far belum ada perubahan yang signifikan .. jerawat masih belom kering ..tapi malah tambah melenting-melenging gtu.. apa semua awal nya begitu atau langsung kering?,2025-05-21 15:00:24
226,Luthfiani Shabrina,5.0,"awal pake sempet purging tapi setelah itu wajah jadi lebih bersih, komedo hempas, mulus udah deh pokonya love banget sama avoskin. tinggal ngilangin bekas bekasnya ajaa",2025-05-21 15:00:24
226,Maryamtirta Nuur,4.5,"awalnya pake produk ini berasa cekit"" di muka, trs sempet purging dulu, tp hasilnya bagus bgt, muka jadi alusss bgt, hidungku yg dulu kasar gara"" banyak komedo skrg uda ga kasar lagi, jadi jarang tumbuh jerawat juga",2025-05-21 15:00:25
226,Alicia C,4.0,"Exfoliating toner pertama yang aku coba. Pertama kali pakai ada sensasi cekit cekitnya. Lumayan lama terlihat progressnya, mungkin karena aku pakai hanya seminggu 2 kali",2025-05-21 15:00:25
226,Tika Suriendy,5.0,"BELI PRODUK INI TUHH MIKIRNYAAA BERBULAANNN BULANNNN 😂 majuu mundur berani takut mau ogah gitu2 dahhh, gue sadar punya kulit sensitive acne prone pulak. jadi kudu sangat berhati2 milih produk. selama ini selalu pake exfoliator dalam bentuk masker ajaa. akhirnyaa pas ada diskon gede2an ywd lah cobain yaa dengan pikiran klo emang ga cocok ya ga rugi2 bangett. udah hampir 2 minggu dicobain dan hasilnya AMAZING GILAKK. YG PALING KERASA NODA HITAM CEPET PUDAR, JERAWAT BATU CEPET KEMPESNYAAA. AHH BELI DAH KALIAN YOU YOU PADA DAH",2025-05-21 15:00:25
226,Rosa Cempaka,4.8,Semua produk AvoSkin sih emang cocok banget di kulit wajah aku dan ini sebenernya botol kedua aku. Habisnya juga lumayan lama ya sekitar 3-4 mingguan dan aku juga pakenya 2x sehari. Hasil setelah pemakaian wajah saya jadi lebih cerah dan halus. Suka banget sama yg satu inii,2025-05-21 15:00:25
227,Maya Lindasari,4.8,"Coba beli yang size 20 ml, ternyata kecil banget. Aku pake 2x seminggu di malam hari, ini udah berjalan 4 minggu. Reaksi pertama kali dikulitku kerasa sensasi tingling gt, hari pertama senasasi nya kerasa bgt sampe ga tahan. Minggu ke 3 udah lumayan meskipun masih kerasa tingling. So far, ini ngaruh memperbaiki texture mukaku, kerasa halus bgt di pagi hari abis cuci muka. Tapi, belum bisa ngilangin milia ku :((((((",2025-05-21 15:00:31
227,Hanifah Widi,5.0,"tidak berbau, agak sedikit cikit cikit pertama pakai tapi hasilnya beneran bikin bruntusan ilang, tapi pakai ini harus dibarengi moisturaizer atau toner hydrating ya biar ga kering",2025-05-21 15:00:31
227,Riska Dinda,5.0,"bagus bangettt!!!!! bikin halus kulit, lembab dan kenyal. bakal repurchase lagi. u should try this one 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜",2025-05-21 15:00:31
227,Cinthya Ruhanto Putri,4.8,"Kulitku tipe dry skin, walaupun ada aha bhanya yg notabene bisa bikin kulit makin kering, tp di mukaku dy ga bikin kering sama sekali tapi ga ngelembabin juga (well di toner ini ingredientsnya ada aloe jg). Udh pake hampir 1 botol, lumayan ada efeknya sh. Bruntusanku agak mendingan. Kalau sudah habis ttp mau repuchase lagi, masih penasaran sm hasilnya yg lain.",2025-05-21 15:00:31
227,Tasya Hizrah,4.8,"toner exflo yg baguuss, setelah pakai wajah jadi halus. karena ada rasa cekat cekit pakainya cukup sedikit aja di kapas tipis, hindari juga jerawat yg luka nanti jadi perih :(. so farr karena aku pakainya ngga terlalu sering dan baru, jadi belum keliatan banget hasilnya",2025-05-21 15:00:31
227,Anggraini Wahyu,4.8,"dipake ada sensasi tingling nya di kulit..tapi gak sekeras serumnya.. di kombinasiin sama serumnya, ampuh banget buat ngilangin beruntusan di jidat aku..bakal repurchase lagi karna udah cocok sama semua produk avoskin",2025-05-21 15:00:31
228,Maya Lindasari,4.8,"Coba beli yang size 20 ml, ternyata kecil banget. Aku pake 2x seminggu di malam hari, ini udah berjalan 4 minggu. Reaksi pertama kali dikulitku kerasa sensasi tingling gt, hari pertama senasasi nya kerasa bgt sampe ga tahan. Minggu ke 3 udah lumayan meskipun masih kerasa tingling. So far, ini ngaruh memperbaiki texture mukaku, kerasa halus bgt di pagi hari abis cuci muka. Tapi, belum bisa ngilangin milia ku :((((((",2025-05-21 15:00:36
228,Hanifah Widi,5.0,"tidak berbau, agak sedikit cikit cikit pertama pakai tapi hasilnya beneran bikin bruntusan ilang, tapi pakai ini harus dibarengi moisturaizer atau toner hydrating ya biar ga kering",2025-05-21 15:00:36
228,Riska Dinda,5.0,"bagus bangettt!!!!! bikin halus kulit, lembab dan kenyal. bakal repurchase lagi. u should try this one 💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜💜",2025-05-21 15:00:36
228,Cinthya Ruhanto Putri,4.8,"Kulitku tipe dry skin, walaupun ada aha bhanya yg notabene bisa bikin kulit makin kering, tp di mukaku dy ga bikin kering sama sekali tapi ga ngelembabin juga (well di toner ini ingredientsnya ada aloe jg). Udh pake hampir 1 botol, lumayan ada efeknya sh. Bruntusanku agak mendingan. Kalau sudah habis ttp mau repuchase lagi, masih penasaran sm hasilnya yg lain.",2025-05-21 15:00:36
228,Tasya Hizrah,4.8,"toner exflo yg baguuss, setelah pakai wajah jadi halus. karena ada rasa cekat cekit pakainya cukup sedikit aja di kapas tipis, hindari juga jerawat yg luka nanti jadi perih :(. so farr karena aku pakainya ngga terlalu sering dan baru, jadi belum keliatan banget hasilnya",2025-05-21 15:00:36
228,Anggraini Wahyu,4.8,"dipake ada sensasi tingling nya di kulit..tapi gak sekeras serumnya.. di kombinasiin sama serumnya, ampuh banget buat ngilangin beruntusan di jidat aku..bakal repurchase lagi karna udah cocok sama semua produk avoskin",2025-05-21 15:00:36
